"You have not set a default billing address.","Et ole määrittänyt oletusosoitetta.",module,Magento_Customer
"Address Book",Osoitekirja,module,Magento_Customer
"Edit Address","Muokkaa osoitetta",module,Magento_Customer
"Add New Address","Lisää uusi osoite",module,Magento_Customer
region,alue,module,Magento_Customer
"Create Order","Luo tilaus",module,Magento_Customer
"Save Customer","Tallenna asiakas",module,Magento_Customer
"Delete Customer","Poista asiakas",module,Magento_Customer
"Reset Password","Nollaa salasana",module,Magento_Customer
"Force Sign-In","Pakotta sisäänkirjautumaan",module,Magento_Customer
"New Customer","Uusi asiakas",module,Magento_Customer
"Save and Continue Edit","Tallenna ja jatka muokkaamista",module,Magento_Customer
Cancel,Peruuta,module,Magento_Customer
Delete,Poista,module,Magento_Customer
Save,Tallenna,module,Magento_Customer
Back,Takaisin,module,Magento_Customer
"Please select",Valitse,module,Magento_Customer
Reset,Tyhjennä,module,Magento_Customer
Product,Tuote,module,Magento_Customer
Quantity,Määrä,module,Magento_Customer
Price,Hinta,module,Magento_Customer
Total,Yhteensä,module,Magento_Customer
Action,Toiminta,module,Magento_Customer
Configure,Määritä,module,Magento_Customer
"Shopping Cart from %1","Ostoskori %1",module,Magento_Customer
Newsletter,Uutiskirje,module,Magento_Customer
"Newsletter Information","Uutiskirje info",module,Magento_Customer
"Subscribed to Newsletter","Tilaa Uutiskirje",module,Magento_Customer
"Last Date Subscribed","Viimeinen päivä jolloin tilattu",module,Magento_Customer
"Last Date Unsubscribed","Viimeinen päivä jolloin peruttu",module,Magento_Customer
"No Newsletter Found","Uutiskirjeitä ei löytynyt",module,Magento_Customer
"Start date",Aloituspäivä,module,Magento_Customer
"End Date",Päättymispäivä,module,Magento_Customer
"Receive Date",Vastaanottopäivä,module,Magento_Customer
Subject,Aihe,module,Magento_Customer
Status,Tila,module,Magento_Customer
Sent,Lähetetty,module,Magento_Customer
"Not Sent","Ei lähetetty",module,Magento_Customer
Sending,Lähettäminen,module,Magento_Customer
Paused,Keskeytetty,module,Magento_Customer
View,Näytä,module,Magento_Customer
Unknown,Tuntematon,module,Magento_Customer
Order,Järjestys,module,Magento_Customer
Purchased,Ostettu,module,Magento_Customer
"Bill-to Name","Laskutusasiakkaan nimi",module,Magento_Customer
"Ship-to Name","Vastaanottajan nimi",module,Magento_Customer
"Order Total",Loppusumma,module,Magento_Customer
"Purchase Point",Ostopiste,module,Magento_Customer
"Customer View",Asiakasnäkymä,module,Magento_Customer
"There are no items in customer's shopping cart.","Asiakkaan ostoskorissa ei ole tuotteita.",module,Magento_Customer
Qty,Määrä,module,Magento_Customer
Confirmed,Vahvistettu,module,Magento_Customer
"Confirmation Required","Vahvistus vaaditaan",module,Magento_Customer
"Confirmation Not Required","Vahvistusta ei vaadita",module,Magento_Customer
Indeterminate,Määrittelemätön,module,Magento_Customer
"The customer does not have default billing address.","Asiakkaalla ei ole oletuslaskutusosoitetta.",module,Magento_Customer
Never,"Ei koskaan",module,Magento_Customer
Unlocked,Avoin,module,Magento_Customer
Locked,Lukittu,module,Magento_Customer
"Deleted Stores","Poistetut kaupat",module,Magento_Customer
"Add Locale","Lisää kieli",module,Magento_Customer
"Add Date","Lisää päivämäärä",module,Magento_Customer
"Days in Wish List","Päivää toivelistalla",module,Magento_Customer
Unlock,Avaa,module,Magento_Customer
No,Ei,module,Magento_Customer
Yes,Kyllä,module,Magento_Customer
"Delete File","Poista tiedosto",module,Magento_Customer
Download,Lataa,module,Magento_Customer
"Delete Image","Poista kuva",module,Magento_Customer
"View Full Size","Näytä täysikokoisena",module,Magento_Customer
"All countries","Kaikki maat",module,Magento_Customer
"Customer Groups",Asiakasryhmät,module,Magento_Customer
"Add New Customer Group","Lisää uusi asiakasryhmä",module,Magento_Customer
"Save Customer Group","Tallenna asiakasryhmä",module,Magento_Customer
"Delete Customer Group","Poista asiakasryhmä",module,Magento_Customer
"New Customer Group","Uusi asiakasryhmä",module,Magento_Customer
"Edit Customer Group ""%1""","Muokkaa asiakasryhmää ""%1""",module,Magento_Customer
"Group Information","Ryhmän tiedot",module,Magento_Customer
"Group Name","Ryhmän nimi",module,Magento_Customer
"Maximum length must be less then %1 characters.","Maksimipituus ei voi ylittää %1 merkkiä.",module,Magento_Customer
"Tax Class",Veroluokka,module,Magento_Customer
"The customer is now assigned to Customer Group %s.","Asiakas on lisätty asiakaryhmään %s.",module,Magento_Customer
"Would you like to change the Customer Group for this order?","Haluatko vaihtaa asiakasryhmän tälle tilaukselle?",module,Magento_Customer
"The VAT ID is valid.","Y-tunnus oikein.",module,Magento_Customer
"The VAT ID entered (%s) is not a valid VAT ID.","Annettu ALV-tunnus (%s) ei ole kelvollinen ALV-tunnus.",module,Magento_Customer
"The VAT ID is valid. The current Customer Group will be used.","Y-tunnus oikein. Käytetään valittua asiakasryhmää.",module,Magento_Customer
"The VAT ID is valid but no Customer Group is assigned for it.","Y-tunnus on oikein, mutta sitä ei ole liitetty asiakasryhmään.",module,Magento_Customer
"Based on the VAT ID, the customer belongs to the Customer Group %s.","Y-tunnuksen perusteella asiakas kuuluu %s asiakasryhmään.",module,Magento_Customer
"Something went wrong while validating the VAT ID.","Y-tunnuksen tarkistuksessa tapahtui virhe.",module,Magento_Customer
"The customer would belong to Customer Group %s.","Asiakas kuuluisi asiakasryhmään %s.",module,Magento_Customer
"There was an error detecting Customer Group.","Asiakasryhmän tunnistamisessa tapahtui virhe.",module,Magento_Customer
"Validate VAT Number","Tarkista y-tunnus",module,Magento_Customer
"Customer Login",Kirjaudu,module,Magento_Customer
"Create New Customer Account","Uuden asiakastilin luominen",module,Magento_Customer
"Date of Birth",Syntymäaika,module,Magento_Customer
"Bad request.","Virheellinen pyyntö.",module,Magento_Customer
"This confirmation key is invalid or has expired.","Vahvistusavain on virheellinen tai vanhentunut.",module,Magento_Customer
"There was an error confirming the account","Tilin vahvistamisessa tapahtui virhe",module,Magento_Customer
"If you are a registered VAT customer, please click <a href=""%1"">here</a> to enter your shipping address for proper VAT calculation.","Jos olet rekisteröitynyt ALV-asiakas, ole hyvä ja klikkaa <a href=""%1""> tästä</a> syöttääksesi toimitusosoitteen oikeaa ALV-laskentaa varten.",module,Magento_Customer
"If you are a registered VAT customer, please click <a href=""%1"">here</a> to enter your billing address for proper VAT calculation.","Jos olet rekisteröitynyt ALV-asiakas, ole hyvä ja klikkaa <a href=""%1""> tästä</a> syöttääksesi laskutusosoitteen oikeaa ALV-laskentaa varten.",module,Magento_Customer
"Thank you for registering with %1.","Kiitos rekisteröitymisestä verkkokauppaan %1.",module,Magento_Customer
"Please check your email for confirmation key.","Tarkista sähköpostistasi vahvistusavain.",module,Magento_Customer
"This email does not require confirmation.","Tämä sähköposti ei vaadi vahvistusta.",module,Magento_Customer
"Wrong email.","Väärä sähköpostiosoite.",module,Magento_Customer
"Your password reset link has expired.","Salasanan palautuslinkki on vanhentunut.",module,Magento_Customer
"You must confirm your account. Please check your email for the confirmation link or <a href=""%1"">click here</a> for a new link.","Sinulle on lähetetty sähköpostilla linkki, jolla voit vahvista tilisi tai <a href=""%1"">klikkaa tästä</a> tilataksesi uuden linkin.",module,Magento_Customer
"There is already an account with this email address. If you are sure that it is your email address, <a href=""%1"">click here</a> to get your password and access your account.","Tällä sähköpostiosoitteella on jo olemassaoleva asiakastili. Jos olet varma että se on sinun, <a href=""%1"">klikkaa tästä</a> ja nollaa salasana tilillesi.",module,Magento_Customer
"We can't save the customer.","Asiakasta ei voida tallentaa.",module,Magento_Customer
"Please make sure your passwords match.","Varmista, että salasanat täsmäävät.",module,Magento_Customer
"If you are a registered VAT customer, please <a href=""%1"">click here</a> to enter your shipping address for proper VAT calculation.","Jos olet rekisteröitynyt ALV-asiakas, ole hyvä ja klikkaa <a href=""%1""> tästä</a> syöttääksesi toimitusosoitteen oikeaa ALV-laskentaa varten.",module,Magento_Customer
"If you are a registered VAT customer, please <a href=""%1"">click here</a> to enter your billing address for proper VAT calculation.","Jos olet rekisteröitynyt ALV-asiakas, ole hyvä ja klikkaa <a href=""%1""> tästä</a> syöttääksesi laskutusosoitteen oikeaa ALV-laskentaa varten.",module,Magento_Customer
"Account Information","Tilin tiedot",module,Magento_Customer
"You saved the account information.","Tilin tiedot on tallennettu.",module,Magento_Customer
"Password confirmation doesn't match entered password.","Salasanan vahvistus ei täsmää annettuun salasanaan.",module,Magento_Customer
"We're unable to send the password reset email.","Salasanan palautussähköpostia ei voitu lähettää.",module,Magento_Customer
"Please enter your email.","Syötä sähköpostiosoitteesi.",module,Magento_Customer
"If there is an account associated with %1 you will receive an email with a link to reset your password.","Jos sähköpostiosoitteella %1 on olemassa tili, saat sähköpostin jossa on ohjeet uuden salasanan asettamiseksi.",module,Magento_Customer
"This account is not confirmed. <a href=""%1"">Click here</a> to resend confirmation email.","Tiliä ei ole vahvistettu, <a href=""%1"">klikkaa tästä</a> uudelleenlähettääksesi vahvistussähköpostin.",module,Magento_Customer
"An unspecified error occurred. Please contact us for assistance.","Tapahtui virhe, ole hyvä ja ota yhteyttä meihin.",module,Magento_Customer
"A login and a password are required.","Käyttäjätunnus ja salasana ovat pakolliset.",module,Magento_Customer
"New Password and Confirm New Password values didn't match.","Uusi salasana ja vahvista uusi salasana -arvot eivät vastaa toisiaan.",module,Magento_Customer
"Please enter a new password.","Kirjoita uusi salasana.",module,Magento_Customer
"You updated your password.","Päivitit salasanasi.",module,Magento_Customer
"Something went wrong while saving the new password.","Jotain meni pieleen tallentaessa uutta salasanaa.",module,Magento_Customer
"You deleted the address.","Poistit osoitteen.",module,Magento_Customer
"We can't delete the address right now.","Osoitetta ei voida poistaa juuri nyt.",module,Magento_Customer
"You saved the address.","Tallensit osoitteen.",module,Magento_Customer
"We can't save the address.","Osoitetta ei voida tallentaa.",module,Magento_Customer
"You deleted the customer group.","Asiakasryhmä poistettiin.",module,Magento_Customer
"The customer group no longer exists.","Asiakasryhmää ei enää ole olemassa.",module,Magento_Customer
Customers,Asiakkaat,module,Magento_Customer
"New Group","Uusi ryhmä",module,Magento_Customer
"New Customer Groups","Uudet asiakasryhmät",module,Magento_Customer
"Edit Group","Muokkaa ryhmää",module,Magento_Customer
"Edit Customer Groups","Muokkaa asiakasryhmiä",module,Magento_Customer
"You saved the customer group.","Asiakasryhmä on tallennettu.",module,Magento_Customer
"Please select customer(s).","Valitse asiakas/asiakkaat.",module,Magento_Customer
"Customer could not be deleted.","Asiakasta ei voi poistaa.",module,Magento_Customer
"You deleted the customer.","Asiakas on poistettu.",module,Magento_Customer
"Something went wrong while editing the customer.","Jokin meni vikaan asiakasta muokattaessa.",module,Magento_Customer
"Manage Customers","Hallinnoi asiakkaita",module,Magento_Customer
"Please correct the data sent.","Ole hyvä ja korjaa lähetetty tieto.",module,Magento_Customer
"A total of %1 record(s) were updated.","Yhteensä %1 tietuetta päivitettiin.",module,Magento_Customer
"A total of %1 record(s) were deleted.","Yhteensä %1 tietue(tta) poistettiin.",module,Magento_Customer
"The customer will receive an email with a link to reset password.","Asiakkaalle lähetetään sähköpostitse salasanan palautuslinkki.",module,Magento_Customer
"Something went wrong while resetting customer password.","Asiakkaan salasanan palauttamisessa tapahtui virhe.",module,Magento_Customer
"You saved the customer.","Asiakas on tallennettu.",module,Magento_Customer
"Something went wrong while saving the customer.","Asiakkaan tietojen tallennuksessa tapahtui virhe.",module,Magento_Customer
"Page not found.","Sivua ei löydy.",module,Magento_Customer
"Customer has been unlocked successfully.","Asiakkaan avaus onnistui.",module,Magento_Customer
"Online Customers",Online-asiakkaat,module,Magento_Customer
"Customers Now Online","Asiakkaat nyt Online",module,Magento_Customer
"Please define Wish List item ID.","Määritä toivelistan nimekkeen tunnus.",module,Magento_Customer
"Please load Wish List item.","Lataa toivelistan tuote.",module,Magento_Customer
"Login successful.","Kirjautuminen onnistui.",module,Magento_Customer
"Invalid login or password.","Virheellinen sähköpostiosoite tai salasana.",module,Magento_Customer
"The account is locked.","Tili on lukittu.",module,Magento_Customer
"Please enter a password with at most %1 characters.","Kirjoita salasana, jossa on enintään %1 merkkiä.",module,Magento_Customer
"This customer already exists in this store.","Tämä asiakas on jo olemassa tässä kaupassa.",module,Magento_Customer
"""%1"" is a required value.","""%1"" on pakollinen tieto.",module,Magento_Customer
Global,Globaali,module,Magento_Customer
"Per Website",Verkkosivukohtainen,module,Magento_Customer
"Billing Address",Laskutusosoite,module,Magento_Customer
"Shipping Address",Toimitusosoite,module,Magento_Customer
"-- Please Select --","--- Valitse ---",module,Magento_Customer
Admin,Ylläpito,module,Magento_Customer
"ALL GROUPS","KAIKKI RYHMÄT",module,Magento_Customer
"""%1"" is not a valid URL.","""%1"" ei ole kelvollinen URL.",module,Magento_Customer
"""%1"" is not a valid date.","""%1"" ei ole kelvollinen päivämäärä.",module,Magento_Customer
"""%1"" length must be equal or greater than %2 characters.","""%1"" vaadittu vähimmäispituus on %2 merkkiä.",module,Magento_Customer
"""%1"" length must be equal or less than %2 characters.","""%1"" maksimipituus on enintään %2 merkkiä.",module,Magento_Customer
"Customer Group",Asiakasryhmä,module,Magento_Customer
"You can't delete group ""%1"".","Ryhmää ""%1"" ei voi poistaa.",module,Magento_Customer
"Customer Group already exists.","Asiakasryhmä on jo olemassa.",module,Magento_Customer
"Cannot delete group.","Ryhmää ei voi poistaa.",module,Magento_Customer
"Error during VAT Number verification.","ALV-tunnuksen tarkistuksessa tapahtui virhe.",module,Magento_Customer
"VAT Number is valid.","ALV-numero on voimassa.",module,Magento_Customer
"Please enter a valid VAT number.","Kirjoita voimassa oleva ALV-numero.",module,Magento_Customer
"Your VAT ID was successfully validated.","ALV-tunnuksen varmennus onnistui.",module,Magento_Customer
"You will be charged tax.","Sinulta tullaan veloittamaan verot.",module,Magento_Customer
"You will not be charged tax.","Sinulta ei tulla veloittamaan veroja.",module,Magento_Customer
